,event_id_cnty,day,month,year,location,latitude,longitude
2055,SYR107351,2,11,2022,Shaykh Sulayman,36.2761,36.9096
2056,SYR107359,2,11,2022,Kafr Taal,36.1542,36.8935
2057,SYR107339,1,11,2022,Hreiji,35.3851,40.6149
2058,SYR107341,1,11,2022,Zamlah,35.4791,38.8871
2059,SYR107345,1,11,2022,Tall Refaat,36.4726,37.0941
2060,SYR107381,1,11,2022,Kuwait Al Rahma Camp,36.4814,36.9068
2061,SYR107423,1,11,2022,Hersh Banin,35.7133,36.6556
2062,SYR107455,1,11,2022,Dar'a,32.6241,36.1049
2063,SYR107522,1,11,2022,Mzeireb,32.7068,36.0267
2064,SYR107534,1,11,2022,Masrab,35.5044,39.9405
2065,SYR107541,1,11,2022,Quamishli,37.0447,41.2262
2066,SYR107506,1,11,2022,Al-Omar Oil Field,35.0799,40.5917
2067,SYR107544,1,11,2022,Azaz,36.5849,37.0432
2068,SYR107426,1,11,2022,Kafr Noran,36.078,36.8322
2069,SYR107379,1,11,2022,Al-Dana,35.6997,36.6874
2070,SYR107421,1,11,2022,Deir Sunbul,35.6993,36.6055
2071,SYR107419,1,11,2022,Al Wasta,36.1107,36.8401
2072,SYR107420,1,11,2022,Banin,35.7097,36.6401
2073,SYR107427,1,11,2022,Sfuhen,35.6073,36.4645
2074,SYR107424,1,11,2022,Kabani,35.7187,36.2331
2075,SYR107527,1,11,2022,Dar'a - Al-Sad,32.6111,36.118
2076,SYR107459,1,11,2022,Sidnaya Military Prison,33.6653,36.329
2077,SYR107513,1,11,2022,Mseifra,32.6321,36.3393
2078,SYR107342,1,11,2022,Mare',36.4827,37.1965
2079,SYR107340,1,11,2022,Shiheil,35.092,40.4543
2080,SYR107422,1,11,2022,Ftireh,35.6097,36.4853
2081,SYR107425,1,11,2022,Kadoura,35.7885,36.6921
2082,SYR107520,1,11,2022,Upper Hfeir,33.7133,36.476
2083,SYR107347,1,11,2022,Al-Koum,35.1895,38.8528
2084,SYR107328,31,10,2022,Dar'a - Al-Sad,32.6111,36.118
2085,SYR107338,31,10,2022,Sari Ushaghi,36.5928,36.6769
2086,SYR107458,31,10,2022,Sidnaya Military Prison,33.6653,36.329
2087,SYR107496,31,10,2022,Hole Camp,36.3768,41.1333
2088,SYR107517,31,10,2022,Al Tabqa - Airbase,35.7591,38.5706
2089,SYR107525,31,10,2022,Eastern Maliha,32.7577,36.3659
2090,SYR107526,31,10,2022,Maaraba,32.5459,36.4257
2091,SYR107539,31,10,2022,Sharan,36.6213,36.9416
2092,SYR107498,31,10,2022,Ein Issa,36.3837,38.8628
2093,SYR107485,31,10,2022,Tallat Abu Ali,35.7796,35.9613
2094,SYR107416,31,10,2022,Kafr Noran,36.078,36.8322
2095,SYR107415,31,10,2022,Banin,35.7097,36.6401
2096,SYR107321,31,10,2022,Al-Hasakeh - Al Nashweh Al Gharbiyeh,36.4883,40.7126
2097,SYR107479,31,10,2022,Tal Tamer,36.6534,40.3718
2098,SYR107418,31,10,2022,Ziyara,35.6848,36.3387
2099,SYR107482,31,10,2022,Tal Tamer,36.6534,40.3718
2100,SYR107413,31,10,2022,Al-Mashiak,35.7128,36.3323
2101,SYR107363,31,10,2022,Al-Qahera,35.6131,36.3625
2102,SYR107414,31,10,2022,Al-Sirmaniyah,35.7225,36.2781
2103,SYR107417,31,10,2022,Maaret Al Naasan,36.0351,36.8376
2104,SYR107325,31,10,2022,Urum al-Sughra,36.1333,36.9
2105,SYR107344,30,10,2022,Ghoz,36.4658,37.2934
2106,SYR107401,30,10,2022,Ftireh,35.6097,36.4853
2107,SYR107405,30,10,2022,Maarzaf,35.7888,36.6523
2108,SYR107406,30,10,2022,Mantaf,35.7784,36.6518
2109,SYR107410,30,10,2022,Shinan,35.7376,36.6101
2110,SYR107480,30,10,2022,Jarablus,36.8145,38.0099
2111,SYR107481,30,10,2022,Abu Rasin,36.8465,40.3284
2112,SYR107509,30,10,2022,Arab Hassan Kabeer,36.6498,37.8481
2113,SYR107484,30,10,2022,Kafr Aleppo,36.0598,36.8695
2114,SYR107396,30,10,2022,Atareb,36.1379,36.8284
2115,SYR107395,30,10,2022,Al-Mashiak,35.7128,36.3323
2116,SYR107411,30,10,2022,Tadil,36.1647,36.888
2117,SYR107399,30,10,2022,Bara,35.686,36.5424
2118,SYR107404,30,10,2022,Khan al-Sabeel,35.7552,36.756
2119,SYR107408,30,10,2022,San,35.8414,36.7353
2120,SYR107394,30,10,2022,Al Wasta,36.1107,36.8401
2121,SYR107398,30,10,2022,Banin,35.7097,36.6401
2122,SYR107397,30,10,2022,Bahfis,36.1838,36.9063
2123,SYR107403,30,10,2022,Kansafra,35.6599,36.4849
2124,SYR107483,30,10,2022,Busraton,36.2028,36.9104
2125,SYR107324,30,10,2022,Ajil,36.1779,36.9278
2126,SYR107319,30,10,2022,Kabani,35.7187,36.2331
2127,SYR107402,30,10,2022,Kafr Noran,36.078,36.8322
2128,SYR107318,30,10,2022,Regiment 46 - Military Base,36.1239,36.888
2129,SYR107343,30,10,2022,Tadaf,36.3479,37.5294
2130,SYR107400,30,10,2022,Fleifel,35.5888,36.4562
2131,SYR107407,30,10,2022,Qarqur,35.7432,36.3211
2132,SYR107412,30,10,2022,Ziyara,35.6848,36.3387
2133,SYR107409,30,10,2022,Sfuhen,35.6073,36.4645
2134,SYR107502,30,10,2022,Al Tabqa,35.8302,38.54
2135,SYR107323,29,10,2022,Regiment 46 - Military Base,36.1239,36.888
2136,SYR107360,29,10,2022,Kafr Amma,36.1409,36.8735
2137,SYR107386,29,10,2022,Bara,35.686,36.5424
2138,SYR107387,29,10,2022,Daret Azza,36.285,36.8511
2139,SYR107388,29,10,2022,Deir Sunbul,35.6993,36.6055
2140,SYR107390,29,10,2022,Kafr Noran,36.078,36.8322
2141,SYR107391,29,10,2022,Kafr Oweid,35.6282,36.4575
2142,SYR107392,29,10,2022,Shinan,35.7376,36.6101
2143,SYR107505,29,10,2022,Al Shanan,34.9708,40.5641
2144,SYR107469,29,10,2022,Abu Rasin,36.8465,40.3284
2145,SYR107524,29,10,2022,Tafas,32.7362,36.0673
2146,SYR107531,29,10,2022,Jasim,32.9912,36.0602
2147,SYR107393,29,10,2022,Tadil,36.1647,36.888
2148,SYR107384,29,10,2022,Bahfis,36.1838,36.9063
2149,SYR107383,29,10,2022,Al Wasta,36.1107,36.8401
2150,SYR107465,29,10,2022,Eastern Tall Ward,36.7975,40.3465
2151,SYR107361,29,10,2022,Ajil,36.1779,36.9278
2152,SYR107389,29,10,2022,Kafr Noran,36.078,36.8322
2153,SYR107385,29,10,2022,Banin,35.7097,36.6401
2154,SYR107362,29,10,2022,Busraton,36.2028,36.9104
2155,SYR107533,29,10,2022,Qamhana,35.1977,36.7324
2156,SYR107320,29,10,2022,Dadikh,35.802,36.7336
2157,SYR107515,29,10,2022,Upper Hfeir,33.7133,36.476
2158,SYR107322,29,10,2022,Urum al-Sughra,36.1333,36.9
2159,SYR107066,28,10,2022,Saraqab,35.8611,36.8061
2160,SYR107097,28,10,2022,Mare',36.4827,37.1965
2161,SYR107210,28,10,2022,Al-Sirmaniyah,35.7225,36.2781
2162,SYR107214,28,10,2022,Qarqur,35.7432,36.3211
2163,SYR107215,28,10,2022,Ruwaiha,35.7378,36.695
2164,SYR107241,28,10,2022,Abu Rasin,36.8465,40.3284
2165,SYR107235,28,10,2022,Tal Tamer,36.6534,40.3718
2166,SYR107187,28,10,2022,Ajil,36.1779,36.9278
2167,SYR107305,28,10,2022,Dadikh,35.802,36.7336
2168,SYR107188,28,10,2022,Busraton,36.2028,36.9104
2169,SYR107067,28,10,2022,Al Tabqa,35.8302,38.54
2170,SYR107233,28,10,2022,Ziyara,35.6848,36.3387
2171,SYR107211,28,10,2022,Banin,35.7097,36.6401
2172,SYR107154,28,10,2022,Fleifel,35.5888,36.4562
2173,SYR107216,28,10,2022,San,35.8414,36.7353
2174,SYR107071,28,10,2022,Al-Bukamal,34.4546,40.9116
2175,SYR107155,28,10,2022,Kabani,35.7187,36.2331
2176,SYR107217,28,10,2022,Shinan,35.7376,36.6101
2177,SYR107213,28,10,2022,Kafr Noran,36.078,36.8322
2178,SYR107212,28,10,2022,Kafr Amma,36.1409,36.8735
2179,SYR107093,28,10,2022,Daret Azza,36.285,36.8511
2180,SYR107094,28,10,2022,Mantaf,35.7784,36.6518
2181,SYR107250,28,10,2022,Takihi,35.1751,40.4547
2182,SYR107294,28,10,2022,Mzeireb,32.7068,36.0267
2183,SYR107377,28,10,2022,Kuwait Al Rahma Camp,36.4814,36.9068
2184,SYR107516,28,10,2022,Jasim,32.9912,36.0602
2185,SYR107193,28,10,2022,Jdideh,36.618,37.2661
2186,SYR107251,28,10,2022,Thiban,35.0114,40.5047
2187,SYR107314,28,10,2022,Dar'a,32.6241,36.1049
2188,SYR107062,27,10,2022,Jisr-Ash-Shugur,35.8143,36.3206
2189,SYR107156,27,10,2022,Tadaf,36.3479,37.5294
2190,SYR107201,27,10,2022,Barjaka,36.3229,36.8926
2191,SYR107208,27,10,2022,Ruwaiha,35.7378,36.695
2192,SYR107209,27,10,2022,Shinan,35.7376,36.6101
2193,SYR107239,27,10,2022,Abu Rasin,36.8465,40.3284
2194,SYR107271,27,10,2022,Ein Issa,36.3837,38.8628
2195,SYR107205,27,10,2022,Kafr Amma,36.1409,36.8735
2196,SYR107204,27,10,2022,Fleifel,35.5888,36.4562
2197,SYR107090,27,10,2022,Harbal,36.4306,37.1669
2198,SYR107207,27,10,2022,Maaret Al Naasan,36.0351,36.8376
2199,SYR107206,27,10,2022,Kafr Noran,36.078,36.8322
2200,SYR107240,27,10,2022,Tal Tamer,36.6534,40.3718
2201,SYR107203,27,10,2022,Bara,35.686,36.5424
2202,SYR107282,27,10,2022,Aboush,36.7488,40.3826
2203,SYR107268,27,10,2022,Eastern Tall Ward,36.7975,40.3465
2204,SYR107283,27,10,2022,Kherbet Al Sha'er,36.7799,40.3509
2205,SYR107299,27,10,2022,Rubay'at,36.8196,40.3354
2206,SYR107272,27,10,2022,Debsi Afnan,35.8186,38.2169
2207,SYR107273,27,10,2022,Saida,36.4024,38.8643
2208,SYR107301,27,10,2022,Zunnar,36.5341,38.7269
2209,SYR107202,27,10,2022,Banin,35.7097,36.6401
2210,SYR107091,27,10,2022,Burj Suleiman,36.321,36.877
2211,SYR107293,27,10,2022,Kabashin,36.3323,36.9175
2212,SYR107232,27,10,2022,Ithariyah,35.3652,37.7886
2213,SYR107267,27,10,2022,Sorhane,36.4365,36.9292
2214,SYR107300,27,10,2022,Abu Serra,36.4817,38.7209
2215,SYR107266,27,10,2022,Qunaytirah Mountain,36.4169,36.9625
2216,SYR107185,27,10,2022,As-Sweida,32.7068,36.568
2217,TUR27603,27,10,2022,Kayapinar,37.9791,39.9861
2218,SYR107113,27,10,2022,Aqraba,33.47,36.3563
2219,SYR107114,27,10,2022,Bahdaliyah,33.4338,36.3561
2220,SYR107115,27,10,2022,Damascus - International Airport,33.417,36.509
2221,SYR107116,27,10,2022,Sayyeda Zeinab,33.4466,36.3406
2222,SYR107220,27,10,2022,Balaliyeh,33.4952,36.4972
2223,SYR107234,27,10,2022,Aqibah,36.437,36.968
2224,SYR107153,26,10,2022,Ajil,36.1779,36.9278
2225,SYR107197,26,10,2022,Maarbalit,35.8084,36.6605
2226,SYR107225,26,10,2022,Sbeikhan,34.8503,40.5991
2227,SYR107237,26,10,2022,Al Asadiyah,36.7758,40.1283
2228,SYR107238,26,10,2022,Tall Abbud,36.8368,40.4131
2229,SYR107252,26,10,2022,Abu Hamam,34.8351,40.6682
2230,SYR107258,26,10,2022,Markada,35.759,40.7677
2231,SYR107186,26,10,2022,Atareb,36.1379,36.8284
2232,SYR107198,26,10,2022,Maaret Al Naasan,36.0351,36.8376
2233,SYR107200,26,10,2022,Shaykh Sulayman,36.2761,36.9096
2234,SYR107279,26,10,2022,Dada Abdal,36.8908,40.3375
2235,SYR107280,26,10,2022,Dardara Tal Tamer,36.6996,40.4029
2236,SYR107281,26,10,2022,Kherbet Al Sha'er,36.7799,40.3509
2237,SYR107056,26,10,2022,Al Bab,36.3697,37.5149
2238,SYR107181,26,10,2022,Bara,35.686,36.5424
2239,SYR107195,26,10,2022,Fleifel,35.5888,36.4562
2240,SYR107265,26,10,2022,Wahshiyeh,36.3785,37.2178
2241,SYR107196,26,10,2022,Ftireh,35.6097,36.4853
2242,SYR107230,26,10,2022,Kasab,35.927,35.9891
2243,SYR107199,26,10,2022,Sfuhen,35.6073,36.4645
2244,SYR107227,26,10,2022,Ash-Shajara,32.7761,35.8814
2245,SYR107316,26,10,2022,Amara,36.6083,36.8096
2246,SYR107112,26,10,2022,Damascus,33.5172,36.2767
2247,SYR107149,26,10,2022,Al-Bukamal,34.4546,40.9116
2248,SYR107077,25,10,2022,Kasra,35.567,39.9202
2249,SYR107087,25,10,2022,Miznaz,36.0545,36.8548
2250,SYR107095,25,10,2022,Mare',36.4827,37.1965
2251,SYR107145,25,10,2022,Kuwait Al Rahma Camp,36.4814,36.9068
2252,SYR107173,25,10,2022,Bara,35.686,36.5424
2253,SYR107174,25,10,2022,Kafr Amma,36.1409,36.8735
2254,SYR107175,25,10,2022,Kafr Noran,36.078,36.8322
2255,SYR107176,25,10,2022,Kafr Noran,36.078,36.8322
2256,SYR107177,25,10,2022,Kansafra,35.6599,36.4849
2257,SYR107179,25,10,2022,Sfuhen,35.6073,36.4645
2258,SYR107190,25,10,2022,Nawa,32.8882,36.041
2259,SYR107194,25,10,2022,Shamsin,34.5404,36.7414
2260,SYR107254,25,10,2022,Zir,35.1248,40.4346
2261,SYR107262,25,10,2022,Ein Issa,36.3837,38.8628
2262,SYR107270,25,10,2022,Saida,36.4024,38.8643
2263,SYR107236,25,10,2022,Tall Refaat,36.4726,37.0941
2264,SYR107146,25,10,2022,Al Wasta,36.1107,36.8401
2265,SYR107180,25,10,2022,Taqad,36.1987,36.8698
2266,SYR107178,25,10,2022,San,35.8414,36.7353
2267,SYR107147,25,10,2022,Atareb,36.1379,36.8284
2268,SYR107172,25,10,2022,Banin,35.7097,36.6401
2269,SYR107263,25,10,2022,Umm al Qarah,36.3805,37.2286
2270,SYR107264,25,10,2022,Wahshiyeh,36.3785,37.2178
2271,SYR107277,25,10,2022,Kherbet Al Sha'er,36.7799,40.3509
2272,SYR107278,25,10,2022,Umm Al-Kayf,36.6757,40.3206
2273,SYR107069,25,10,2022,Afrin,36.5111,36.8655
2274,SYR107260,25,10,2022,Ain al Arab,36.8891,38.3521
2275,SYR107261,25,10,2022,Solan,36.7373,38.6077
2276,SYR107070,25,10,2022,Jandairis,36.3925,36.6896
2277,SYR107317,25,10,2022,Ma'btali,36.5633,36.7368
2278,SYR107171,25,10,2022,Duma,33.5706,36.4046
2279,SYR107078,25,10,2022,Zir,35.1248,40.4346
2280,TUR27502,24,10,2022,Silivri,41.085,28.2638
2281,TUR27548,24,10,2022,Gungoren,41.0185,28.8836
2282,SYR107089,24,10,2022,Harbal,36.4306,37.1669
2283,SYR107123,24,10,2022,Bara,35.686,36.5424
2284,SYR107142,24,10,2022,Atareb,36.1379,36.8284
2285,SYR107143,24,10,2022,Kafr Noran,36.078,36.8322
2286,SYR107223,24,10,2022,Ashara,34.9174,40.5609
2287,SYR107244,24,10,2022,Ain al Arab,36.8891,38.3521
2288,SYR107245,24,10,2022,Solan,36.7373,38.6077
2289,SYR107287,24,10,2022,Dar'a - Al-Mansheyyi,32.6128,36.0912
2290,SYR107288,24,10,2022,Al-Harra,33.0569,36.0068
2291,SYR107298,24,10,2022,As-Sanamayn,33.0711,36.1833
2292,SYR107269,24,10,2022,Ein Issa,36.3837,38.8628
2293,SYR107259,24,10,2022,Tall Refaat,36.4726,37.0941
2294,SYR107055,24,10,2022,Ras al-Ain,36.8494,40.0747
2295,SYR107117,24,10,2022,Atareb,36.1379,36.8284
2296,SYR107053,24,10,2022,Nisriyeh,36.3509,36.6412
2297,SYR107118,24,10,2022,Jabal al-Zawiya,35.7197,36.5418
2298,SYR107144,24,10,2022,Maaret Al Naasan,36.0351,36.8376
2299,SYR107160,24,10,2022,Damascus,33.5172,36.2767
2300,SYR107092,24,10,2022,Shinan,35.7376,36.6101
2301,TUR27630,24,10,2022,Sultangazi,41.1065,28.8685
2302,TUR27618,24,10,2022,Korfez,40.767,29.7827
2303,SYR107162,24,10,2022,Mashahdeh - Kherbet Elsawda,34.6649,36.5838
2304,SYR107247,24,10,2022,Quamishli,37.0447,41.2262
2305,SYR107150,24,10,2022,Dimas Military Air Base,33.5643,36.1515
2306,SYR107151,24,10,2022,Kisweh,33.3579,36.2455
2307,SYR107152,24,10,2022,Damascus - International Airport,33.417,36.509
2308,SYR107086,24,10,2022,Urum al-Sughra,36.1333,36.9
2309,SYR107054,24,10,2022,Al-Asbah farms,35.3219,40.2921
2310,TUR27547,23,10,2022,Hendek,40.7994,30.7481
2311,SYR107052,23,10,2022,Kinda,35.765,36.208
2312,SYR107075,23,10,2022,Al Sikhah,34.7056,40.7594
2313,SYR107076,23,10,2022,Ein Issa,36.3837,38.8628
2314,SYR107131,23,10,2022,Banin,35.7097,36.6401
2315,SYR107136,23,10,2022,Maaret Al Naasan,36.0351,36.8376
2316,SYR107137,23,10,2022,Majdaliya,35.8345,36.6775
2317,SYR107139,23,10,2022,Ruwaiha,35.7378,36.695
2318,SYR107169,23,10,2022,Homs - Wadi al-Thahab,34.7013,36.7302
2319,SYR107249,23,10,2022,Ein Issa,36.3837,38.8628
2320,SYR107274,23,10,2022,Abu Rasin,36.8465,40.3284
2321,SYR107275,23,10,2022,Al Assadiyah,36.9291,40.3479
2322,SYR107276,23,10,2022,Dada Abdal,36.8908,40.3375
2323,SYR107285,23,10,2022,Tal Shihab,32.6892,35.9845
2324,SYR107286,23,10,2022,Tal Shihab,32.6892,35.9845
2325,SYR107246,23,10,2022,Sosa,34.5249,40.9677
2326,SYR107088,23,10,2022,Al Mayadin,35.0248,40.428
2327,SYR107141,23,10,2022,Shinan,35.7376,36.6101
2328,SYR107140,23,10,2022,San,35.8414,36.7353
2329,SYR107125,23,10,2022,Deir-ez-Zor - Military Airbase,35.2856,40.177
2330,SYR107135,23,10,2022,Kafr Taal,36.1542,36.8935
2331,SYR107133,23,10,2022,Kafr Amma,36.1409,36.8735
2332,SYR107303,23,10,2022,Ajil,36.1779,36.9278
2333,SYR107304,23,10,2022,Busraton,36.2028,36.9104
2334,SYR107307,23,10,2022,Tall Refaat,36.4726,37.0941
2335,SYR107065,23,10,2022,Tadil,36.1647,36.888
2336,SYR107074,23,10,2022,Al Jafra - Oil field,35.3039,40.4419
2337,SYR107313,23,10,2022,Kaljibrin,36.5361,37.1175
2338,SYR107130,23,10,2022,Al-Baylonah,36.8089,38.0597
2339,SYR107132,23,10,2022,Bara,35.686,36.5424
2340,SYR107085,23,10,2022,Regiment 46 - Military Base,36.1239,36.888
2341,SYR107157,23,10,2022,Talil Elsham,36.6513,37.1044
2342,SYR107106,23,10,2022,Jandairis,36.3925,36.6896
2343,SYR107063,23,10,2022,Kafr Amma,36.1409,36.8735
2344,SYR107138,23,10,2022,Nayrab,35.8692,36.7183
2345,SYR107134,23,10,2022,Kafr Noran,36.078,36.8322
2346,SYR107064,23,10,2022,Kafr Taal,36.1542,36.8935
2347,SYR107291,23,10,2022,Maraanaz,36.5511,37.0187
2348,SYR107292,23,10,2022,Mare',36.4827,37.1965
2349,SYR107306,23,10,2022,Sheikh Isa,36.4793,37.1467
2350,SYR107170,23,10,2022,Mrat,35.3125,40.2391
2351,TUR27546,22,10,2022,Karatas,36.5636,35.3821
2352,TUR27519,22,10,2022,Yuksekova,37.5736,44.2872
2353,SYR107073,22,10,2022,Daman,35.2393,40.5454
2354,SYR107084,22,10,2022,Jasim,32.9912,36.0602
2355,SYR107096,22,10,2022,Talil Elsham,36.6513,37.1044
2356,SYR107098,22,10,2022,Al-Baylonah,36.8089,38.0597
2357,SYR107104,22,10,2022,Kafr Noran,36.078,36.8322
2358,SYR107126,22,10,2022,Nayrab,35.8692,36.7183
2359,SYR107128,22,10,2022,Sheikh Isa,36.4793,37.1467
2360,SYR107129,22,10,2022,Tall Refaat,36.4726,37.0941
2361,SYR107189,22,10,2022,Tadaf,36.3479,37.5294
2362,SYR107222,22,10,2022,Al-Omar Oil Field,35.0799,40.5917
2363,SYR107224,22,10,2022,Deir-ez-Zor - Al-Joura-Al-Thawra,35.3475,40.1197
2364,SYR107253,22,10,2022,Jalamah,36.3574,36.7704
2365,SYR107289,22,10,2022,Maraanaz,36.5511,37.0187
2366,SYR107312,22,10,2022,Azaz,36.5849,37.0432
2367,SYR107219,22,10,2022,Al-Hasakeh,36.5054,40.7429
2368,SYR107159,22,10,2022,Nawa,32.8882,36.041
2369,SYR107242,22,10,2022,Ahras,36.4002,37.1453
2370,SYR107311,22,10,2022,Al Salameh,36.6189,37.075
2371,SYR107107,22,10,2022,Al Bab,36.3697,37.5149
2372,SYR107308,22,10,2022,Ein Issa,36.3837,38.8628
2373,SYR107309,22,10,2022,Kaljibrin,36.5361,37.1175
2374,SYR107302,22,10,2022,Atareb,36.1379,36.8284
2375,SYR107100,22,10,2022,Banin,35.7097,36.6401
2376,SYR107099,22,10,2022,Al-Hamidiah,35.6547,36.3885
2377,SYR107103,22,10,2022,Kafr Amma,36.1409,36.8735
2378,SYR107127,22,10,2022,San,35.8414,36.7353
2379,SYR107290,22,10,2022,Mare',36.4827,37.1965
2380,SYR107068,22,10,2022,Ras al-Ain,36.8494,40.0747
2381,SYR107072,22,10,2022,Al-Omar Oil Field,35.0799,40.5917
2382,SYR107061,22,10,2022,Afrin,36.5111,36.8655
2383,SYR107310,22,10,2022,Hazwan,36.4093,37.4041
2384,SYR107248,22,10,2022,Menbij,36.5258,37.951
2385,SYR107243,22,10,2022,Wahshiyeh,36.3785,37.2178
2386,SYR107102,22,10,2022,Hersh Banin,35.7133,36.6556
2387,SYR107101,22,10,2022,Bara,35.686,36.5424
2388,SYR107060,22,10,2022,Kabani,35.7187,36.2331
2389,SYR107158,22,10,2022,Dar'a - Al-Abbasiah,32.6126,36.1055
2390,SYR107108,22,10,2022,Damascus - International Airport,33.417,36.509
2391,SYR107109,22,10,2022,Dimas,33.5877,36.0922
2392,SYR107110,22,10,2022,Ein Radwan,33.4602,36.0597
2393,SYR107111,22,10,2022,Kafar Qouq,33.4805,36.0487
2394,SYR106959,21,10,2022,Atareb,36.1379,36.8284
2395,SYR106849,21,10,2022,Maraanaz,36.5511,37.0187
2396,SYR107034,21,10,2022,Regiment 46 - Military Base,36.1239,36.888
2397,SYR106963,21,10,2022,Banin,35.7097,36.6401
2398,SYR107002,21,10,2022,Sarja,35.7575,36.6268
2399,SYR107001,21,10,2022,Ruwaiha,35.7378,36.695
2400,SYR106962,21,10,2022,Banin,35.7097,36.6401
2401,SYR106840,21,10,2022,Atareb,36.1379,36.8284
2402,SYR106969,21,10,2022,Fleifel,35.5888,36.4562
2403,SYR106973,21,10,2022,Ftireh,35.6097,36.4853
2404,SYR106857,21,10,2022,Kabani,35.7187,36.2331
2405,SYR106847,21,10,2022,Ras al-Ain,36.8494,40.0747
2406,SYR106852,21,10,2022,Damascus - International Airport,33.417,36.509
2407,SYR106818,20,10,2022,Ariha,35.814,36.6102
2408,SYR106862,20,10,2022,Dar'a - Al-Mansheyyi,32.6128,36.0912
2409,SYR106872,20,10,2022,Jasim,32.9912,36.0602
2410,SYR106941,20,10,2022,Shat-ha,35.4991,36.2473
2411,SYR106947,20,10,2022,Majdaliya,35.8345,36.6775
2412,SYR106992,20,10,2022,Maaret Alia,35.8856,36.7538
2413,SYR106997,20,10,2022,Mhambal,35.7841,36.4689
2414,SYR106873,20,10,2022,Al-Hasakeh,36.5054,40.7429
2415,SYR106977,20,10,2022,Kadoura,35.7885,36.6921
2416,SYR107043,20,10,2022,Dabiq,36.5369,37.2685
2417,SYR106966,20,10,2022,Bara,35.686,36.5424
2418,SYR106996,20,10,2022,Mantaf,35.7784,36.6518
2419,SYR107026,20,10,2022,Wahshiyeh,36.3785,37.2178
2420,SYR106968,20,10,2022,Fleifel,35.5888,36.4562
2421,SYR106939,20,10,2022,Milaja,35.5927,36.4944
2422,SYR106952,20,10,2022,Al-Qahera,35.6131,36.3625
2423,SYR107046,20,10,2022,Quamishli,37.0447,41.2262
2424,SYR106974,20,10,2022,Hazwan,36.4093,37.4041
2425,SYR107021,20,10,2022,Sheikh Isa,36.4793,37.1467
2426,SYR106955,20,10,2022,Ankawi,35.5967,36.3877
2427,SYR107018,20,10,2022,Sad Al-Shahba,36.4137,37.2854
2428,TUR27464,20,10,2022,Catak,38.0029,43.0524
2429,SYR107059,20,10,2022,Afrin,36.5111,36.8655
2430,SYR107221,20,10,2022,Saraqab,35.8611,36.8061
2431,SYR106944,20,10,2022,Al Sahn,35.7191,36.4086
2432,SYR106946,20,10,2022,Maarbalit,35.8084,36.6605
2433,TUR28994,20,10,2022,Siirt,37.9284,41.9353
2434,TUR29947,20,10,2022,Little Ararat Mountain,39.6476,44.4124
2435,SYR106877,19,10,2022,Hrak,32.7507,36.304
2436,SYR106954,19,10,2022,Ankawi,35.5967,36.3877
2437,SYR106967,19,10,2022,Fleifel,35.5888,36.4562
2438,SYR107031,19,10,2022,Kafr Battikh,35.7819,36.7255
2439,SYR106993,19,10,2022,Maarzaf,35.7888,36.6523
2440,SYR107032,19,10,2022,Qebtan al Jabal,36.2637,36.9487
2441,SYR107030,19,10,2022,Dadikh,35.802,36.7336
2442,SYR107000,19,10,2022,Qarqur,35.7432,36.3211
2443,SYR106991,19,10,2022,Maaret Al Naasan,36.0351,36.8376
2444,SYR106817,19,10,2022,Afrin,36.5111,36.8655
2445,SYR107003,19,10,2022,Sfuhen,35.6073,36.4645
2446,SYR106972,19,10,2022,Ftireh,35.6097,36.4853
2447,SYR106856,19,10,2022,Kabani,35.7187,36.2331
2448,TUR27481,19,10,2022,Catalca,41.1432,28.4615
2449,TUR27501,19,10,2022,Yuksekova,37.5736,44.2872
2450,TUR27518,19,10,2022,Yuksekova,37.5736,44.2872
2451,SYR107105,19,10,2022,Al Bab,36.3697,37.5149
2452,SYR106867,19,10,2022,Al-Asbah farms,35.3219,40.2921
2453,SYR106869,19,10,2022,Basira,35.158,40.4277
2454,SYR106853,18,10,2022,Kafr Amma,36.1409,36.8735
2455,SYR106854,18,10,2022,Regiment 46 - Military Base,36.1239,36.888
2456,SYR106859,18,10,2022,Katuniyeh,35.9467,38.8843
2457,SYR106860,18,10,2022,Mansura,35.8392,38.7429
2458,SYR106874,18,10,2022,Alma,32.7508,36.2407
2459,SYR106879,18,10,2022,Nasib Border Crossing,32.5411,36.2017
2460,SYR106930,18,10,2022,Deir-ez-Zor - Military Airbase,35.2856,40.177
2461,SYR106936,18,10,2022,Dweir,34.7672,40.658
2462,SYR106943,18,10,2022,Kafr Noran,36.078,36.8322
2463,SYR106965,18,10,2022,Bara,35.686,36.5424
2464,SYR106987,18,10,2022,Maarbalit,35.8084,36.6605
2465,SYR106990,18,10,2022,Maaret Al Naasan,36.0351,36.8376
2466,SYR107037,18,10,2022,Hamran,36.6185,37.7682
2467,SYR107051,18,10,2022,Tal Shihab,32.6892,35.9845
2468,SYR106851,18,10,2022,Deir-ez-Zor,35.3319,40.1461
2469,SYR107017,18,10,2022,Menbij,36.5258,37.951
2470,SYR106995,18,10,2022,Majdaliya,35.8345,36.6775
2471,SYR107045,18,10,2022,Kafr Khasher,36.5491,37.065
2472,SYR106929,18,10,2022,Alia,36.6108,40.1045
2473,SYR107036,18,10,2022,Ghanameh,36.6754,37.7966
2474,SYR107012,18,10,2022,Dandaniya,36.5769,37.7627
2475,SYR106983,18,10,2022,Kafr Noran,36.078,36.8322
