,event_id_cnty,day,month,year,location,latitude,longitude
2566,SYR109858,4,1,2023,Al Bab,36.3697,37.5149
2567,SYR109872,4,1,2023,Ein Issa,36.3837,38.8628
2568,SYR109873,4,1,2023,Kozliyeh,36.6249,40.2253
2569,SYR109880,4,1,2023,Koniko Gas Field,35.3333,40.3167
2570,SYR109761,4,1,2023,Dar'a - Al-Sad,32.6111,36.118
2571,SYR109811,4,1,2023,Menbij,36.5258,37.951
2572,SYR109814,4,1,2023,Bisr Elharir,32.8389,36.3404
2573,TUR28511,4,1,2023,Saray,38.6469,44.1612
2574,SYR109889,4,1,2023,Kafr Nobol,35.6147,36.5603
2575,SYR109694,4,1,2023,Al Mayadin,35.0248,40.428
2576,SYR109695,4,1,2023,Lower Baqras,35.0576,40.4505
2577,SYR109684,3,1,2023,Hole,36.3905,41.1506
2578,SYR109692,3,1,2023,Al-Malikeyyeh,37.1745,42.1403
2579,SYR109703,3,1,2023,Abiad,36.3509,40.549
2580,SYR109713,3,1,2023,Kafr Battikh,35.7819,36.7255
2581,SYR109717,3,1,2023,Tadaf,36.3479,37.5294
2582,SYR109725,3,1,2023,Turnabah,35.8603,36.7678
2583,SYR109737,3,1,2023,Al Sabboura,33.5149,36.1249
2584,SYR109738,3,1,2023,Aleppo - Sha'ar,36.2088,37.186
2585,SYR109739,3,1,2023,Jandairis,36.3925,36.6896
2586,SYR109765,3,1,2023,Shahba,32.8545,36.627
2587,SYR109810,3,1,2023,Karama,35.8699,39.2813
2588,SYR109841,3,1,2023,Balyun,35.6957,36.5084
2589,SYR109842,3,1,2023,Bara,35.686,36.5424
2590,SYR109843,3,1,2023,Fleifel,35.5888,36.4562
2591,SYR109844,3,1,2023,Kansafra,35.6599,36.4849
2592,SYR109845,3,1,2023,Ruwaiha,35.7378,36.695
2593,SYR109846,3,1,2023,Sfuhen,35.6073,36.4645
2594,SYR109847,3,1,2023,Atareb,36.1379,36.8284
2595,SYR109874,3,1,2023,Tall Refaat,36.4726,37.0941
2596,SYR109740,3,1,2023,Samlin,33.0414,36.098
2597,SYR109698,3,1,2023,Tall Tawil,36.663,40.2836
2598,SYR109882,3,1,2023,Urum al-Kubra,36.1482,36.9478
2599,SYR109666,2,1,2023,Hole Camp,36.3768,41.1333
2600,SYR109669,2,1,2023,Modar,35.9438,39.2292
2601,SYR109682,2,1,2023,Hole,36.3905,41.1506
2602,SYR109683,2,1,2023,Eastern Gharibah,35.6335,40.747
2603,SYR109711,2,1,2023,Tadaf,36.3479,37.5294
2604,SYR109715,2,1,2023,Daret Azza,36.285,36.8511
2605,SYR109728,2,1,2023,Shiheil,35.092,40.4543
2606,SYR109729,2,1,2023,Shiheil,35.092,40.4543
2607,SYR109730,2,1,2023,Quamishli,37.0447,41.2262
2608,SYR109734,2,1,2023,Basira,35.158,40.4277
2609,SYR109735,2,1,2023,Artawaziya,36.634,39.3098
2610,SYR109752,2,1,2023,Abul Nitel,35.4627,40.6659
2611,SYR109757,2,1,2023,Artawaziya,36.634,39.3098
2612,SYR109806,2,1,2023,Ein Issa,36.3837,38.8628
2613,SYR109815,2,1,2023,Ein Thakar,32.8587,35.9082
2614,SYR109816,2,1,2023,Nawa,32.8882,36.041
2615,SYR109819,2,1,2023,Hazimeh,36.1315,38.9659
2616,SYR109837,2,1,2023,Afes,35.9064,36.8045
2617,SYR109838,2,1,2023,Atareb,36.1379,36.8284
2618,SYR109839,2,1,2023,Ftireh,35.6097,36.4853
2619,SYR109840,2,1,2023,Sfuhen,35.6073,36.4645
2620,SYR109868,2,1,2023,Al Mu'allaq,36.4055,38.8461
2621,SYR109869,2,1,2023,Jadida,36.4029,38.8318
2622,SYR109870,2,1,2023,Saida,36.4024,38.8643
2623,SYR109871,2,1,2023,Ein Issa,36.3837,38.8628
2624,SYR109755,2,1,2023,Ras al-Ain,36.8494,40.0747
2625,SYR109756,2,1,2023,Zir,35.1248,40.4346
2626,SYR109759,2,1,2023,Hrak,32.7507,36.304
2627,SYR109697,2,1,2023,Tal Tamer,36.6534,40.3718
2628,SYR109696,2,1,2023,Damascus - International Airport,33.417,36.509
2629,SYR109668,1,1,2023,Abu Hamam,34.8351,40.6682
2630,SYR109671,1,1,2023,Al Hamaniyat,36.7328,41.2774
2631,SYR109672,1,1,2023,Rasm Al Drou',36.7175,41.2344
2632,SYR109673,1,1,2023,Al Atshana,36.7022,41.1672
2633,SYR109674,1,1,2023,Al-Hussainiyah,35.3591,40.1511
2634,SYR109675,1,1,2023,Al Jas'a,36.7617,41.0892
2635,SYR109676,1,1,2023,Musayleh,36.76,41.1547
2636,SYR109677,1,1,2023,Naem Al Jallud,36.77,41.5011
2637,SYR109678,1,1,2023,Tal Al Fares,36.742,41.062
2638,SYR109679,1,1,2023,Tal Azan,36.7143,41.0828
2639,SYR109680,1,1,2023,Tal Hamidi,36.8346,41.1799
2640,SYR109681,1,1,2023,Al-Hasakeh,36.5054,40.7429
2641,SYR109686,1,1,2023,Tal Brak,36.6825,41.0536
2642,SYR109699,1,1,2023,Aghtrin,36.5096,37.3359
2643,SYR109705,1,1,2023,Sokhneh,34.8832,38.87
2644,SYR109708,1,1,2023,Bishri Mountain - Deir-ez-Zor,35.4048,39.4884
2645,SYR109714,1,1,2023,Kafr Battikh,35.7819,36.7255
2646,SYR109723,1,1,2023,Regiment 111 Army Base,36.2586,36.8952
2647,SYR109724,1,1,2023,Taqad,36.1987,36.8698
2648,SYR109741,1,1,2023,Shadadah,36.0534,40.7268
2649,SYR109742,1,1,2023,Tal Samn,36.2287,38.9726
2650,SYR109748,1,1,2023,Abla,36.4331,37.3551
2651,SYR109762,1,1,2023,Ruwayshid,35.6096,40.4134
2652,SYR109809,1,1,2023,Ar-Raqqa,35.9428,39.0519
2653,SYR109823,1,1,2023,Bahsa,35.6799,36.2762
2654,SYR109824,1,1,2023,Barakeh,35.6744,36.2711
2655,SYR109825,1,1,2023,Jurin,35.6162,36.2693
2656,SYR109826,1,1,2023,Qalat Mirza,35.6563,36.2711
2657,SYR109827,1,1,2023,Harbal,36.4306,37.1669
2658,SYR109830,1,1,2023,Nayrab,35.8692,36.7183
2659,SYR109831,1,1,2023,Tadaf,36.3479,37.5294
2660,SYR109832,1,1,2023,Ruwaiha,35.7378,36.695
2661,SYR109833,1,1,2023,Ftireh,35.6097,36.4853
2662,SYR109834,1,1,2023,Kafr Oweid,35.6282,36.4575
2663,SYR109835,1,1,2023,Kansafra,35.6599,36.4849
2664,SYR109836,1,1,2023,San,35.8414,36.7353
2665,SYR109867,1,1,2023,Afrin,36.5111,36.8655
2666,SYR109876,1,1,2023,Hsajek,36.3951,37.2456
2667,SYR109877,1,1,2023,Ibbin,36.4659,36.9933
2668,SYR109878,1,1,2023,Afrin,36.5111,36.8655
2669,SYR109879,1,1,2023,Tal Madeeq,36.4094,37.2846
2670,SYR109881,1,1,2023,Busraton,36.2028,36.9104
2671,SYR109893,1,1,2023,Dadikh,35.802,36.7336
2672,SYR109894,1,1,2023,Hazwan,36.4093,37.4041
2673,TUR28493,1,1,2023,Esenler,41.0435,28.8762
2674,SYR109946,1,1,2023,Artawaziya,36.634,39.3098
2675,SYR109948,1,1,2023,Eastern Ghariyeh,32.6782,36.2581
2676,SYR110134,1,1,2023,Kirzele,36.4672,36.8872
2677,SYR110160,1,1,2023,Tal Arqam,36.8038,40.0222
2678,SYR109829,1,1,2023,Jabal al-Turkman,35.8195,36.0022
